title,description,price,square,province,district,ward,post_date,num_bedrooms,num_toilets,num_floors,link,_ingestion_timestamp,_partition_province,_partition_year,_partition_month,_parsed_post_date,price_vnd,square_m2,post_date_parsed,title_clean,province_clean,district_clean,ward_clean,price_per_m2,has_price,has_square,has_location,quality_score,dedup_key
Bán nhà Mặt tiền Quận 12- Quốc lộ 22 -76m2- 2 tầng. Kinh doanh đỉnh.,"MẶT TIỀN QUỐC LỘ 22- QUẬN 12-76M2- KINH DOANH ĐỈNH.
- Mặt tiền Quốc lộ gần ngã tư An Sương, kinh doanh thuận lợi.
- Diện tích : 4x19m vuông vức.
- Kết cấu :trệt, lầu , sân thượng.3 phòng ngủ, Bếp , nhà ăn rộng rãi.
- Nhà đang vay bank 8 tỷ, chủ lớn tuổi mong muốn bán nhanh, giá chốt bất ngờ.
- Giá bán : 10 tỷ 500tr .TL",10.5 tỷ,76 m2,ho_chi_minh,Quận 12,An Phú Đông,16/10/2025,3,2,2,https://bds.com.vn/ba%CC%81n-nha%CC%80-ma%CC%A3t-tie%CC%80n-qua%CC%A3n-12--quo%CC%81c-lo%CC%A3-22--76m2--2-ta%CC%80ng-kinh-doanh-di%CC%89nh-p483987.html,2025-12-15T16:31:38.177181,ho_chi_minh,2025,10,2025-10-16T00:00:00,10500000000.0,76.0,2025-10-16,bán nhà mặt tiền quận 12- quốc lộ 22 -76m2- 2 tầng. kinh doanh đỉnh.,ho_chi_minh,Quận 12,An Phú Đông,138157894.7368421,1,1,1,3,6968e360b78b5595b98828a0a0a4a759
"Biệt thự BT8 Việt Hưng, View Công Viên, Kinh Doanh Đỉnh, Giá Giật Mình.","+ Vị trí khu Biệt thự BT8 Việt Hưng, đường thênh thang, vỉa hè hai bên, view công viên, thoáng vĩnh viễn.+ Tổng diện tích 180m2, mặt tiền 10m. Nội thất thiết kế cầu kỳ toàn bằng gỗ hương, bố trí tầng 3 phòng, xung quanh là sân vườn, tiểu cảnh. + Vỉa hè 2 bên rộng, đẹp nhất khu, phù hợp kinh doanh cafe, văn phòng, công ty.+ Sổ đỏ cất két chờ giao dịch, pháp lý chuẩn, sang tên trong tích tắc.+ Giá bán: 34,8 tỷ.Liên hệ: Hoàng Duy (Duy Nhà Đẹp), 0945950386 (Miễn trung gian).",34.8 tỷ,170 m2,ha_noi,Quận Long Biên,Phường Việt Hưng,16/10/2025,6,5,4,https://bds.com.vn/biet-thu-bt8-viet-hung-view-cong-vien-kinh-doanh-dinh-gia-giat-minh-p469254.html,2025-12-15T22:46:57.667221,ha_noi,2025,10,2025-10-16T00:00:00,34800000000.0,170.0,2025-10-16,"biệt thự bt8 việt hưng, view công viên, kinh doanh đỉnh, giá giật mình.",ha_noi,Quận Long Biên,Phường Việt Hưng,204705882.3529412,1,1,1,3,6bb7016005e2de5d62fcde58040c9dcd
Bán chung cư  Nam Trung Yên- cầu Giấy  65m 2 ngủ 2 wc 3.2  tỷ,"Cần bán chung cư tại Nam Trung Yên, Cầu Giấy với diện tích 65m², bao gồm 2 phòng ngủ và 2 phòng tắm, giá 3.2 tỷ. Sổ lâu dài, giao dịch nhanh chóng.

Gia đình tôi chuyển công tác nên cần bán căn hộ này. Vị trí căn hộ rất thuận lợi, gần nhiều trường học nổi tiếng như Lương Thế Vinh, Trường chất lượng cao Cầu Giấy, Trường Yên Hoà, Trường Nam Trung Yên, Trường Amsterdam, Trường Trần Duy Hưng và Trường Lý Thái Tổ.

Giao thông đi lại dễ dàng qua các tuyến đường lớn như Đại lộ Thăng Long và Vành đai 3. Khu vực xung quanh có đủ tiện ích như Big C, Win Hoàng Đạo Thúy, Win Trần Duy Hưng và chợ dân sinh. Trong bán kính 3 km, bạn sẽ tìm thấy nhiều trường đại học như Đại Học Lao Động Xã Hội, Đại Học Luật Hà Nội, Học Viện Ngoại Giao, Học Viện Phụ Nữ, Đại Học Quốc Gia, Đại Học Sư Phạm và Học Viện Báo chí và Tuyên truyền.

Ngoài ra, khu vực này cũng gần nhiều bệnh viện như Bệnh Viện Thu Cúc, Bệnh Viện Hồng Ngọc, Cơ Sở 2 Bệnh Viện Đại Học Y Hà Nội, Bệnh Viện 198 và Bệnh Viện Y Học Cổ Truyền.

Liên hệ ngay qua số điện thoại 0987063288 để biết thêm thông tin chi tiết và sắp xếp lịch xem nhà.",3.2 tỷ,65 m2,ha_noi,Quận Cầu Giấy,Phường Yên Hoà,16/10/2025,2,2,9,https://bds.com.vn/ban-chung-cu--nam-trung-yen--cau-giay--65m-2-ngu-2-wc-32--ty-p616502.html,2025-12-15T22:49:41.859855,ha_noi,2025,10,2025-10-16T00:00:00,3200000000.0,65.0,2025-10-16,bán chung cư  nam trung yên- cầu giấy  65m 2 ngủ 2 wc 3.2  tỷ,ha_noi,Quận Cầu Giấy,Phường Yên Hoà,49230769.23076923,1,1,1,3,6e31823a61476aaca45139b837d10c12
"Bán Gấp Căn Nhà Phố Tuyệt Đẹp HXH, Đường Trương Phước Phan, Quận Bình Tân, DT 56m2, SHR.","Bán gấp căn nhà phố mới đẹp lung linh, nằm trên đường nhựa xe hơi vào tới nhà.

Diện tích: 4 x 14m, tổng diện tích sàn lên tới 223m2. Căn nhà kết cấu chắc chắn với 1 trệt, 1 lửng, 2 lầu và sân thượng, gồm 5 phòng ngủ, phòng khách, bếp và phòng thờ thoáng mát, phù hợp cho gia đình đông thành viên.

Vị trí lý tưởng, nằm trong hẻm 6m thoáng đãng, chỉ cách mặt tiền lớn 20m. Gần chợ và trường học, đường xá sạch sẽ, khu dân cư an ninh và dân trí cao, mang lại cuộc sống tiện nghi cho bạn và gia đình.

Pháp lý rõ ràng với sổ hồng riêng, có công chứng ngay. Giá bán 6 tỷ 5, còn thương lượng.

Liên hệ ngay với tôi qua số 0975063936 (An) để được hỗ trợ tất cả các thủ tục ngân hàng và pháp lý.",Thỏa thuận,56 m2,ho_chi_minh,Quận Bình Tân,Bình Trị Đông,16/10/2025,5,5,5,https://bds.com.vn/ban-gap-can-nha-pho-tuyet-dep-hxh-duong-truong-phuoc-phan-quan-binh-tan-dt-56m2-shr-p608724.html,2025-12-15T16:29:50.494408,ho_chi_minh,2025,10,2025-10-16T00:00:00,,56.0,2025-10-16,"bán gấp căn nhà phố tuyệt đẹp hxh, đường trương phước phan, quận bình tân, dt 56m2, shr.",ho_chi_minh,Quận Bình Tân,Bình Trị Đông,,0,1,1,2,6fc2554fb1c3ab6cc4832d8fb5c99708
"** Bán nhà hẻm xe hơi Phạm Văn Hai **, p3, Tân Bình, 144m2 - 7,5 tỷ","Bán nhà phố trong hẻm xe hơi đường Phạm Văn Hai, Phường 3, quận Tân Bình.

Ngôi nhà 3 tầng kiên cố này có diện tích sử dụng lên đến 144 m2, bao gồm 3 phòng ngủ và 3 nhà vệ sinh, mang đến không gian sống thoải mái cho gia đình bạn. Hẻm rộng rãi, sạch sẽ, khu vực dân trí cao, tạo cảm giác yên bình và an toàn.

Vị trí thuận lợi, gần chợ Phạm Văn Hai, chỉ cách sân bay 10 phút di chuyển và gần bệnh viện Thống Nhất, rất thuận tiện cho việc đi lại và sinh hoạt hàng ngày. Bạn cũng dễ dàng di chuyển đến quận 3 và Phú Nhuận.

Giá bán: 7 tỷ 500 triệu.

Liên hệ Sỹ Nguyên qua số 07-318-818 để xem nhà và biết thêm chi tiết.

Chúng tôi chuyên cung cấp dịch vụ mua bán nhà phố tại Tân Bình, Phú Nhuận và các vấn đề liên quan đến bất động sản như thẩm định giá, tư vấn đầu tư tài chính, xử lý tài sản ngân hàng thanh lý, và nhiều dịch vụ khác.",7.5 tỷ,50 m2,ho_chi_minh,Quận Tân Bình,Phường 13,16/10/2025,3,3,4,https://bds.com.vn/-ban-nha-hem-xe-hoi-pham-van-hai--p3-tan-binh-144m2---75-ty-p608681.html,2025-12-15T16:28:49.831855,ho_chi_minh,2025,10,2025-10-16T00:00:00,7500000000.0,50.0,2025-10-16,"** bán nhà hẻm xe hơi phạm văn hai **, p3, tân bình, 144m2 - 7,5 tỷ",ho_chi_minh,Quận Tân Bình,Phường 13,150000000.0,1,1,1,3,71bc88075c57f14a1c08793cf3a1d2c3
"Bán nhà hxh 178m2 ngang 6m giáp sát Lâm Văn Bền Tân Thuận Tây Quận 7 chỉ 12,5 tỷ","Bán nhà hẻm xe hơi, diện tích 178m2, ngang 6m, tọa lạc tại khu vực Lâm Văn Bền, Tân Thuận Tây, Quận 7, chỉ 12,5 tỷ.

Nhà nằm trong hẻm rộng thoáng, với tiềm năng mở rộng hẻm trong tương lai, tạo điều kiện thuận lợi cho xe tải ra vào. Hiện tại, nhà đang có dòng thu nhập ổn định từ 11 phòng trọ. Kết cấu nhà bao gồm 1 trệt và 2 lầu, xây dựng bê tông cốt thép. Chủ nhà còn tặng quà cho khách mua.

Vị trí nhà rất thuận lợi, gần khu cư xá ngân hàng, cầu Tân Thuận, khu chế xuất Tân Thuận và Phú Mỹ Hưng. Đầy đủ tiện ích xung quanh, thuận tiện cho sinh hoạt hàng ngày.

Sổ hồng riêng, hoàn công đầy đủ, sổ vuông vức. Do chủ nhà cần tiền gấp nên quyết định bán nhanh.",12.5 tỷ,178 m2,ho_chi_minh,Quận 7,Tân Thuận Tây,16/10/2025,11,11,3,https://bds.com.vn/ban-nha-hxh-178m2-ngang-6m-giap-sat-lam-van-ben-tan-thuan-tay-quan-7-chi-125-ty-p611545.html,2025-12-15T16:29:33.725067,ho_chi_minh,2025,10,2025-10-16T00:00:00,12500000000.0,178.0,2025-10-16,"bán nhà hxh 178m2 ngang 6m giáp sát lâm văn bền tân thuận tây quận 7 chỉ 12,5 tỷ",ho_chi_minh,Quận 7,Tân Thuận Tây,70224719.1011236,1,1,1,3,73bf7349d5d3dd86d06ec85444c78009
"Mặt phố Ngọc Thụy Long Biên kinh doanh sầm uất xe buýt tránh 
113m 5 tầng mt 5m 12.3 tỷ","Mặt phố Ngọc Thụy Long Biên kinh doanh sầm uất xe buýt tránh
113m 5 tầng mt 5m 12.3 tỷ

+ Đẹp nhất phố Ngọc Thụy, sổ vuông đẹp.
+ Cách TTTM Mipec khoảng 300m, cách Hồ Gươm 10 phút đi xe, giao thông thuận lợi, kinh doanh sầm uất.

+ Nhà chủ tự xây tâm huyết, khung cột chắc chắn, có để ô chờ thang máy, móng 7 tầng. Hai mặt thoáng.

+ kinh doanh đồ ăn uống khách lườm lượp Tầng 1 thông sàn, Tầng 2,3 mỗi tầng 2 phòng ngủ, tầng 4,5 chủ để kinh doanh cùng tầng 1.

+ Trước nhà có thể để xe, dừng đỗ ô tô nên kinh doanh rất thuận lợi. Sổ đỏ đẹp, riêng biệt, sẵn sàng giao dịch.

Lh 0904264580 gặp Hương thổ dân ( được chủ gửi bán hàng trăm căn cùng phân khúc) bạn sẽ được tư vấn hỗ trợ mua giá tốt.",12.3 tỷ,113 m2,ha_noi,Quận Long Biên,Phường Bồ Đề,16/10/2025,4,5,5,https://bds.com.vn/mat-pho-ngoc-thuy-long-bie%CC%82n-kinh-doanh-sam-ua%CC%81t-xe-buyt-tranh-%20113m-5-tang-mt-5m-123-ty-p466503.html,2025-12-15T22:47:01.638049,ha_noi,2025,10,2025-10-16T00:00:00,12300000000.0,113.0,2025-10-16,"mặt phố ngọc thụy long biên kinh doanh sầm uất xe buýt tránh 
113m 5 tầng mt 5m 12.3 tỷ",ha_noi,Quận Long Biên,Phường Bồ Đề,108849557.52212389,1,1,1,3,785308809331f386d3adc2d41ca1ad36
"Nhà góc 2MT Trần Đình Xu, P. Nguyễn Cư Trinh, Q.1, 4x21m, trệt, 2 lầu, st","Nhà góc 2MT Trần Đình Xu, P. Nguyễn Cư Trinh, Q.1- DT: 4x21m,công nhận: 72,8m2, - Kết cấu: nhà 1 trệt+2L+ST.- Vị trí: Nằm ngay đoạn đep nhất đường trần đình xu, nhà lại góc 2 MT tuyệt đẹp rất tuyệt vời để ở, làm ăn kinh doanhcực kỳ thuận lợi,.. một vị trí rất đắc địa- Sổ Hồng chính chủ, mua bán công chứng ngay trong ngàyGiá 30 tỷ tl---------------------------------------Tel Hoàng Tú - Chuyên Bán BĐS Tốt Vị Trí ĐẹpNhận Ký GửiNhận làm hồ sơ Nhà Đất",30 tỷ,84 m2,ho_chi_minh,Quận 1,Nguyễn Cư Trinh,16/10/2025,4,4,3,https://bds.com.vn/nha-goc-2mt-tran-dinh-xu-p-nguyen-cu-trinh-q1-4x21m-tret-2-lau-st-p453749.html,2025-12-15T16:30:52.966713,ho_chi_minh,2025,10,2025-10-16T00:00:00,30000000000.0,84.0,2025-10-16,"nhà góc 2mt trần đình xu, p. nguyễn cư trinh, q.1, 4x21m, trệt, 2 lầu, st",ho_chi_minh,Quận 1,Nguyễn Cư Trinh,357142857.14285713,1,1,1,3,79f48e5e1b45432122af2e21ca47eeb4
"Bán gấp nhà 2 mặt tiền 634 Nguyễn Trãi F.8 Q.5, 4x20m, trệt, 4 lầu","Bán gấp nhà 2 mặt tiền 634 Nguyễn Trãi F.8 Q.5- Diện tích : 4*20m ( mặt cửa sau là chung cư xóm cải xe hơi vô thoải mái ) Dtsd 400 m2 - Kết cấu: 1 trệt 4 lầu Xây năm 2013 -  Nhà kế trường học , bệnh viện 500 m  - Khu đông dân cư - Giấy tờ pháp lý: Đã có sổ  -Tặng kèm ti vi tủ lạnh máy lạnh đồ nội thất , vô ở ngay - Hổ trợ vay Acb 50% - Giá bán : 28 tỷ---------------------------------------Tel Hoàng Tú - Chuyên Bán BĐS Tốt Vị Trí ĐẹpNhận Ký GửiNhận làm hồ sơ Nhà Đất",25 tỷ,80 m2,ho_chi_minh,Quận 5,Phường 8,16/10/2025,8,8,5,https://bds.com.vn/ban-gap-nha-2-mat-tien-634-nguyen-trai-f8-q5-4x20m-tret-4-lau-p465122.html,2025-12-15T16:30:11.920777,ho_chi_minh,2025,10,2025-10-16T00:00:00,25000000000.0,80.0,2025-10-16,"bán gấp nhà 2 mặt tiền 634 nguyễn trãi f.8 q.5, 4x20m, trệt, 4 lầu",ho_chi_minh,Quận 5,Phường 8,312500000.0,1,1,1,3,7ac672c563ee47609facd5951486bf57
Kiếm Đâu Ra Nhà Trần Thị Hè Quận 12 50m2 2 Tầng.,"Nhà Trần Thị Hè, Quận 12 đang chào đón bạn!

Với diện tích 50m2, ngôi nhà 2 tầng này mang đến không gian sống thoải mái và tiện nghi cho gia đình bạn. Vị trí đắc địa, dễ dàng di chuyển đến các khu vực xung quanh cùng nhiều tiện ích như chợ, trường học, và trung tâm thương mại.

Thiết kế hiện đại và thoáng mát, bạn có thể dễ dàng bố trí nội thất theo phong cách riêng của mình. Không gian xung quanh yên tĩnh, phù hợp cho những ai muốn tìm kiếm sự bình yên trong cuộc sống.

Hãy đến xem và cảm nhận không gian sống lý tưởng này!",2.7 tỷ,50 m2,ho_chi_minh,Quận 12,Hiệp Thành,16/10/2025,2,2,1,https://bds.com.vn/kiem-dau-ra-nha-tran-thi-he-quan-12-50m2-2-tang-p611451.html,2025-12-15T16:29:20.861365,ho_chi_minh,2025,10,2025-10-16T00:00:00,2700000000.0,50.0,2025-10-16,kiếm đâu ra nhà trần thị hè quận 12 50m2 2 tầng.,ho_chi_minh,Quận 12,Hiệp Thành,54000000.0,1,1,1,3,812fb24ddd3634a6d05db549193a73e2
"Nhà 60m2 hẻm xe tải 7m thông Nguyễn Văn Khối, phường 9, Gò Vấp","Nhà nằm trong hẻm xe tải rộng 7m trên đường Nguyễn Văn Khối, phường 9, Gò Vấp, với diện tích 4x15m, công nhận 60m2 vuông vức. Cấu trúc bao gồm 1 trệt và 1 lầu, hẻm thông thoáng, kết nối dễ dàng đến các đường lớn như Phạm Văn Chiêu và Lê Văn Thọ. Khu vực xung quanh có nhiều tiện ích, rất lý tưởng để mở văn phòng, công ty, kinh doanh online hoặc spa. Giá bán là 6.4 tỷ. Liên hệ ngay qua số điện thoại 0919.54.2345 - Thanh Sang để biết thêm chi tiết.",6.4 tỷ,60 m2,ho_chi_minh,Quận Gò Vấp,Phường 9,16/10/2025,2,2,2,https://bds.com.vn/nha-60m2-hem-xe-tai-7m-thong-nguyen-van-khoi-phuong-9-go-vap-p611569.html,2025-12-15T16:32:26.630946,ho_chi_minh,2025,10,2025-10-16T00:00:00,6400000000.0,60.0,2025-10-16,"nhà 60m2 hẻm xe tải 7m thông nguyễn văn khối, phường 9, gò vấp",ho_chi_minh,Quận Gò Vấp,Phường 9,106666666.66666667,1,1,1,3,84243c95e2ff4b80b9849ef1d433daa2
SIÊU PHẨM THANH NHÀN- PHÂN LÔ- TRUNG TÂM QUẬN HBT FULL NỘI THẤT,"Vị trí đắc địa ngay trung tâm quận Hai Bà Trưng, chỉ vài bước chân đến công viên, bệnh viện và các trường học các cấp.

Ngôi nhà 4 tầng được xây dựng kiên cố với thiết kế hợp lý, đầy đủ nội thất chỉ cần xách vali vào ở ngay.

Tầng 1 bao gồm phòng khách rộng rãi, bếp và nhà vệ sinh tiện lợi. Tầng 2 và 3 mỗi tầng có 2 phòng ngủ và 2 nhà vệ sinh, mang đến không gian riêng tư cho cả gia đình. Tầng 4 là phòng thờ yên tĩnh và sân phơi thoáng đãng.

Sổ đỏ đã có sẵn, sẵn sàng cho giao dịch nhanh chóng.

Liên hệ ngay với tôi, Em Vũ qua số 0963897389 để biết thêm chi tiết!",4.50 tỷ,30 m2,ha_noi,Quận Hai Bà Trưng,Phường Quỳnh Lôi,16/10/2025,4,3,4,https://bds.com.vn/sieu-pham-thanh-nhan--phan-lo--trung-tam-quan-hbt-full-noi-that-p616795.html,2025-12-15T22:46:05.254821,ha_noi,2025,10,2025-10-16T00:00:00,4500000000.0,30.0,2025-10-16,siêu phẩm thanh nhàn- phân lô- trung tâm quận hbt full nội thất,ha_noi,Quận Hai Bà Trưng,Phường Quỳnh Lôi,150000000.0,1,1,1,3,84889b2993cc44cb7f733b3f94bea61a
HUỲNH THÚC KHÁNG 55MX4T PHÂN LÔ ÔTÔ TRÁNH KINH DOANH 13.8 TỈ,"- Vị trí: Thuộc khu phân lô Huỳnh Thúc Kháng, Nguyên Hồng vip nhất nhì quận Đống Đa, an sinh đỉnh cao, đường ô tô tránh, có vỉa hè, kinh doanh. Nhà thuộc mặt ngõ 16 Huỳnh Thúc Kháng cạnh Sở Tài nguyên và Môi trường Hà Nội kinh doanh sầm uất ngày đêm.
- Diện tích 55m2, nhà 4 tầng, chủ tự xây nhà cực kỳ chắc chắn, 04 phòng ngủ, phân lô sổ vuông như tờ A4.
- Giá 13.8 tỷ còn thương lượng.
Liên hệ anh Thành 03730199999 - chuyên khu phân lô quận Đống Đa.
Miễn trung gian, môi giới và báo mạng làm phiền.",13.8 tỷ,55 m2,ha_noi,Quận Đống Đa,Phường Láng Hạ,16/10/2025,4,3,4,https://bds.com.vn/huynh-thuc-khang-55mx4t-phan-lo-oto-tranh-kinh-doanh-138-ti-p466521.html,2025-12-15T22:46:59.196713,ha_noi,2025,10,2025-10-16T00:00:00,13800000000.0,55.0,2025-10-16,huỳnh thúc kháng 55mx4t phân lô ôtô tránh kinh doanh 13.8 tỉ,ha_noi,Quận Đống Đa,Phường Láng Hạ,250909090.9090909,1,1,1,3,862dd5728a5295518822efd846da20e0
Chính chủ bán liền kề dự án Euro window Twin Park Gia Lâm,"Tôi đang cho thuê một căn nhà với diện tích 85,4m2, gồm 5 tầng và mặt tiền 5m. Căn nhà đã hoàn thiện mặt ngoài, mang đến vẻ đẹp thu hút, trong khi phía bên trong vẫn còn xây thô, tạo điều kiện cho bạn tự do thiết kế không gian theo ý thích. Đây là cơ hội tuyệt vời để sở hữu một không gian linh hoạt, phù hợp cho cả nhu cầu sống và kinh doanh. Hãy đến xem và cảm nhận ngay hôm nay!",13 tỷ,85 m2,ha_noi,Huyện Gia Lâm,Thị Trấn Trâu Quỳ,16/10/2025,6,4,5,https://bds.com.vn/chinh-chu-ban-lien-ke-du-an-euro-window-twin-park-gia-lam-p616509.html,2025-12-15T22:49:48.283496,ha_noi,2025,10,2025-10-16T00:00:00,13000000000.0,85.0,2025-10-16,chính chủ bán liền kề dự án euro window twin park gia lâm,ha_noi,Huyện Gia Lâm,Thị Trấn Trâu Quỳ,152941176.47058824,1,1,1,3,864981dbeff45f8b08bde6cb693c6c3c
"nhà hxh Sư Vạn Hạnh, q10, 38m3, 5 tầng,6 pn, 7,9 tỷ.","Nhà Hxh Sư Vạn Hạnh - phường 13 - quận 10 - 38m2 - 5 tầng - 6 phòng ngủ- khu vực kinh doanh nhộn nhịp -7,9 tỷ.
+Dt: 38m2 ( 3,2*12)
+ Kết cấu: 1 trệt 3 lầu ,sân thượng, 6 phòng ngủ.
+Vị trí: hẻm xe hơi Sư Vạn Hạnh, sát bên trường Đại học Ngoại Ngữ Tin Học, Đại học y khoa Phạm Ngọc Thạch, bệnh viện 115, bệnh viện Tim mạch, Siêu thị BigC, Vạn Hạnh mail, khu thể thao Hồ Kỳ Hòa....
+Kết nối dễ dàng với các tuyến đường Tô Hiến Thành, 3 tháng 2, Thành Thái, Lê Hồng Phong, Cách Mạng Tháng 8.
+giá chỉ 7,9 tỷ còn thương lượng.
+Sổ hồng pháp lý chuẩn, công chứng ngay. Gọi Mr Linh nhà phố zalo 0961860396 để xem nhà và gặp chính chủ.",7.9 tỷ,38 m2,ho_chi_minh,Quận 10,Phường 13,16/10/2025,6,5,5,https://bds.com.vn/nha-hxh-su-van-hanh-q10-38m3-5-tang6-pn-79-ty-p486733.html,2025-12-15T16:31:06.956622,ho_chi_minh,2025,10,2025-10-16T00:00:00,7900000000.0,38.0,2025-10-16,"nhà hxh sư vạn hạnh, q10, 38m3, 5 tầng,6 pn, 7,9 tỷ.",ho_chi_minh,Quận 10,Phường 13,207894736.84210527,1,1,1,3,86a5df6500b31be7293f3446bfb96553
"Bán nhà gấp Dương Bá Trạc Quận 8 32m2, chỉ 3 tỷ (Còn TL) 1 trệt 1 lầu đang cho thuê 6 triệu/tháng","Nhà diện tích 32m² (3.59) với kết cấu 1 trệt, 1 lầu và 2 phòng ngủ. Hiện tại, nhà đang cho thuê với mức thu nhập 6 triệu đồng mỗi tháng, mang lại dòng tiền ổn định cho chủ sở hữu.

Vị trí đắc địa, giáp ranh với Quận 1, 4 và 5, chỉ cách nhau bằng cây cầu Nguyễn Văn Cừ, thuận tiện cho việc di chuyển vào trung tâm. Pháp lý rõ ràng, có thể công chứng ngay trong ngày.

Nhà nằm trong hẻm ba gác, gần hẻm xe hơi, tạo không gian yên tĩnh và riêng tư. Chỉ với 3 tỷ đồng (còn thương lượng), bạn đã có cơ hội sở hữu một căn nhà lý tưởng. Liên hệ ngay với tôi qua số điện thoại 0937900932 (Ms Tâm) để biết thêm chi tiết.",3 tỷ,32 m2,ho_chi_minh,Quận 8,Phường 1,16/10/2025,2,2,2,https://bds.com.vn/ban-nha-gap-duong-ba-trac-quan-8-32m2-chi-3-ty-con-tl-1-tret-1-lau-dang-cho-thue-6-trieuthang-p608935.html,2025-12-15T16:29:28.494176,ho_chi_minh,2025,10,2025-10-16T00:00:00,3000000000.0,32.0,2025-10-16,"bán nhà gấp dương bá trạc quận 8 32m2, chỉ 3 tỷ (còn tl) 1 trệt 1 lầu đang cho thuê 6 triệu/tháng",ho_chi_minh,Quận 8,Phường 1,93750000.0,1,1,1,3,8b9429e5d950b3cb23048efa50eb16fe
